"","NUM","PAYS","PROV","ZS","POP","NUMSEM","DEBUTSEM","MALADIE","C011MOIS","D011MOIS","C1259MOIS","D1259MOIS","C5ANSP","D5ANSP","CASAGEINC","DECAGEINC","TOTALCAS","TOTALDECES","LETAL","ATTAQ","RecStatus","UniqueKey"
"2104","RDCTANMOB25","RDC","TANGANYIKA","MOBA",327726,25,"06/20/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,0.3,1,41731
"2105","RDCTANNYE25","RDC","TANGANYIKA","NYEMBA",318261,25,"06/20/16 00:00:00","CHOLERA",NA,NA,1,0,1,0,NA,NA,2,0,0,0.6,1,41735
"2106","RDCTANKNS20","RDC","TANGANYIKA","KANSIMBA",164134,20,"05/16/16 00:00:00","CHOLERA",NA,NA,3,0,4,0,NA,NA,7,0,0,4.3,1,41747
"2107","RDCTANMOB26","RDC","TANGANYIKA","MOBA",327726,26,"06/27/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,0.3,1,41781
"2108","RDCTANNYE26","RDC","TANGANYIKA","NYEMBA",318261,26,"06/27/16 00:00:00","CHOLERA",NA,NA,8,0,11,1,NA,NA,19,1,5,6,1,41784
"2109","RDCTANKAL28","RDC","TANGANYIKA","KALEMIE",338329,28,"11/07/16 00:00:00","CHOLERA",NA,NA,42,0,81,1,NA,NA,123,1,1,36.4,1,41848
"2110","RDCTANNYE28","RDC","TANGANYIKA","NYEMBA",318261,28,"11/07/16 00:00:00","CHOLERA",NA,NA,58,0,123,1,NA,NA,181,1,1,56.9,1,41880
"2111","RDCTAKAL29","RDC","TANGANYIKA","KALEMIE",338329,29,"07/18/16 00:00:00","CHOLERA",NA,NA,32,0,73,0,NA,NA,105,0,0,31,1,41888
"2112","RDCTANNYE27","RDC","TANGANYIKA","NYEMBA",318261,27,"04/07/16 00:00:00","CHOLERA",NA,NA,40,0,61,1,NA,NA,101,1,1,31.7,1,41828
"2113","RDCTANKAL27","RDC","TANGANYIKA","KALEMIE",338329,27,"04/07/16 00:00:00","CHOLERA",NA,NA,8,0,21,1,NA,NA,29,1,3,8.6,1,41836
"2114","RDCTANMBU28","RDC","TANGANYIKA","MBULALA",192856,28,"11/07/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,0.5,1,41870
"2115","RDCTANMBU28","RDC","TANGANYIKA","MBULALA",192856,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.5,1,41871
"2116","RDCTANKAL30","RDC","TANGANYIKA","KALEMIE",338329,30,"07/25/16 00:00:00","CHOLERA",NA,NA,36,0,69,0,NA,NA,105,0,0,31,1,41941
"2117","RDCTANNYE30","RDC","TANGANYIKA","NYEMBA",318261,30,"07/25/16 00:00:00","CHOLERA",NA,NA,19,0,58,0,NA,NA,77,0,0,24.2,1,41970
"2118","RDCTANMOB30","RDC","TANGANYIKA","MOBA",327726,30,"07/25/16 00:00:00","CHOLERA",NA,NA,0,0,4,0,NA,NA,4,0,0,1.2,1,41976
"2119","RDCTANMOB31","RDC","TANGANYIKA","MOBA",327726,31,"01/08/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,NA,NA,2,0,0,0.6,1,42011
"2120","RDCBUEBIL01","RDC","BAS-UELE","BILI",61271,1,"04/01/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,1,NA,NA,2,1,50,3.3,1,42047
"2121","RDCTANNYE29","RDC","TANGANYIKA","NYEMBA",318261,29,"07/18/16 00:00:00","CHOLERA",NA,NA,41,0,58,1,NA,NA,99,1,1,31.1,1,41926
"2122","RDCTANKBL30","RDC","TANGANYIKA","KABALO",255276,30,"07/25/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,NA,NA,2,0,0,0.8,1,41982
"2123","RDCTANKAL31","RDC","TANGANYIKA","KALEMIE",338329,31,"01/08/16 00:00:00","CHOLERA",NA,NA,28,0,72,1,NA,NA,100,1,1,29.6,1,41992
"2124","RDCTANNYE31","RDC","TANGANYIKA","NYEMBA",318261,31,"01/08/16 00:00:00","CHOLERA",NA,NA,13,0,35,0,NA,NA,48,0,0,15.1,1,42018
"2125","RDCTANKBL31","RDC","TANGANYIKA","KABALO",255276,31,"01/08/16 00:00:00","CHOLERA",NA,NA,2,0,6,0,NA,NA,8,0,0,3.1,1,42025
"2126","RDCBUELKT01","RDC","BAS-UELE","LIKATI",66790,1,"04/01/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1.5,1,42066
"2127","RDCBUEBIL02","RDC","BAS-UELE","BILI",61271,2,"11/01/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1.6,1,42109
"2128","RDCBUEBIL06","RDC","BAS-UELE","BILI",61271,6,"08/02/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,NA,NA,1,0,0,1.6,1,42281
"2129","RDCBUEBIL07","RDC","BAS-UELE","BILI",61271,7,"02/15/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,3,0,NA,NA,5,0,0,8.2,1,42285
"2130","RDCBUEBUT04","RDC","BAS-UELE","BUTA",175748,4,"01/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.6,1,42191
"2131","RDCBUEBUT07","RDC","BAS-UELE","BUTA",175748,7,"02/15/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.6,1,42292
"2132","RDCBUEBUT08","RDC","BAS-UELE","BUTA",175748,8,"02/22/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,NA,NA,2,0,0,1.1,1,42336
"2133","RDCBUEBIL09","RDC","BAS-UELE","BILI",61271,9,"02/29/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,1,NA,NA,2,1,50,3.3,1,42409
"2134","RDCBUETTL10","RDC","BAS-UELE","TITULE",73432,10,"07/03/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1.4,1,42440
"2135","RDCBUEBIL10","RDC","BAS-UELE","BILI",61271,10,"07/03/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1.6,1,42455
"2136","RDCBUEBIL13","RDC","BAS-UELE","BILI",61271,13,"03/28/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1.6,1,42606
"2137","RDCBUEBUT11","RDC","BAS-UELE","BUTA",175748,11,"03/14/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.6,1,42474
"2138","RDCBUEBUT14","RDC","BAS-UELE","BUTA",175748,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,NA,NA,2,0,0,1.1,1,42617
"2139","RDCBUEBIL16","RDC","BAS-UELE","BILI",61271,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1.6,1,42723
"2140","RDCBUETTL17","RDC","BAS-UELE","TITULE",73432,17,"04/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1.4,1,42753
"2141","RDCBUEBUT18","RDC","BAS-UELE","BUTA",175748,18,"02/05/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,NA,NA,2,0,0,1.1,1,42791
"2142","RDCBUEBIL20","RDC","BAS-UELE","BILI",61271,20,"05/16/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,1,NA,NA,1,1,100,1.6,1,42912
"2143","RDCBUETTL18","RDC","BAS-UELE","TITULE",73432,18,"02/05/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,NA,NA,2,0,0,2.7,1,42823
"2144","RDCBUEANG21","RDC","BAS-UELE","ANGO",98734,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,NA,NA,1,0,0,1,1,42930
"2145","RDCBUELKT22","RDC","BAS-UELE","LIKATI",66790,22,"05/30/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,NA,NA,1,0,0,1.5,1,42969
"2146","RDCBUEBUT22","RDC","BAS-UELE","BUTA",175748,22,"05/30/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.6,1,42992
"2147","RDCBUEBUT25","RDC","BAS-UELE","BUTA",175748,25,"06/20/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,NA,NA,1,0,0,0.6,1,43135
"2148","RDCBUELKT28","RDC","BAS-UELE","LIKATI",66790,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,NA,NA,1,0,0,1.5,1,43248
"2149","RDCBUELKT30","RDC","BAS-UELE","LIKATI",66790,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1.5,1,43313
"2150","RDCBUEBUT30","RDC","BAS-UELE","BUTA",175748,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,NA,NA,2,0,0,1.1,1,43325
"2151","RDCBUEPOK28","RDC","BAS-UELE","POKO",114481,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,NA,NA,2,0,0,1.7,1,43231
"2152","RDCBUEANG31","RDC","BAS-UELE","ANGO",98734,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1,1,43385
"2153","RDCBUETTL30","RDC","BAS-UELE","TITULE",73432,30,"07/25/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,1.4,1,43391
"2154","RDCBUELKT32","RDC","BAS-UELE","LIKATI",66790,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1.5,1,43421
"2155","RDCHUENIA3","RDC","HAUT-UELE","NIANGARA",113735,3,"01/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.9,1,43569
"2156","RDCHUENIA18","RDC","HAUT-UELE","NIANGARA",113735,18,"02/05/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.9,1,44311
"2157","RDCHUERUN19","RDC","HAUT-UELE","RUNGU",106123,19,"09/05/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.9,1,44367
"2158","RDCHUEISI23","RDC","HAUT-UELE","ISIRO",253223,23,"06/06/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,NA,NA,1,0,0,0.4,1,44558
"2159","RDCHUEISI27","RDC","HAUT-UELE","ISIRO",253223,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,2,0,NA,NA,3,0,0,1.2,1,44718
"2160","RDCHUEISI28","RDC","HAUT-UELE","ISIRO",253223,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.4,1,44776
"2161","RDCITULOG01","RDC","ITURI","LOGO",170128,1,"04/01/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,0,0,2,0,0,1.2,1,45021
"2162","RDCITUNYB01","RDC","ITURI","NYARAMBE",269203,1,"04/01/16 00:00:00","CHOLERA",NA,NA,3,0,19,0,0,0,22,0,0,8.2,1,45045
"2163","RDCITUTCH01","RDC","ITURI","TCHOMIA",83723,1,"04/01/16 00:00:00","CHOLERA",NA,NA,0,0,4,0,0,0,4,0,0,4.8,1,45056
"2164","RDCITURET01","RDC","ITURI","RETHY",124000,1,"04/01/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,0.8,1,45097
"2165","RDCITUAGM01","RDC","ITURI","ANGUMU",123116,1,"04/01/16 00:00:00","CHOLERA",NA,NA,0,0,8,0,0,0,8,0,0,6.5,1,45101
"2166","RDCITUNYB02","RDC","ITURI","NYARAMBE",269203,2,"11/01/16 00:00:00","CHOLERA",NA,NA,1,0,12,0,0,0,13,0,0,4.8,1,45119
"2167","RDCITUAGM02","RDC","ITURI","ANGUMU",123116,2,"11/01/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,0.8,1,45138
"2168","RDCITUTCH02","RDC","ITURI","TCHOMIA",83723,2,"11/01/16 00:00:00","CHOLERA",NA,NA,1,0,3,0,0,0,4,0,0,4.8,1,45126
"2169","RDCITUMAH02","RDC","ITURI","MAHAGI",63912,2,"11/01/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,1.6,1,45134
"2170","RDCITURPR03","RDC","ITURI","RWAMPARA",1e+05,3,"01/18/16 00:00:00","CHOLERA",NA,NA,1,0,1,0,0,0,2,0,0,2,1,45298
"2171","RDCITUAGM03","RDC","ITURI","ANGUMU",123116,3,"01/18/16 00:00:00","CHOLERA",NA,NA,0,0,5,0,0,0,5,0,0,4.1,1,45328
"2172","RDCITUNYB03","RDC","ITURI","NYARAMBE",269203,3,"01/18/16 00:00:00","CHOLERA",NA,NA,0,0,4,0,0,0,4,0,0,1.5,1,45337
"2173","RDCITUMAH03","RDC","ITURI","MAHAGI",63912,3,"01/18/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,1.6,1,45278
"2174","RDCITUBUN03","RDC","ITURI","BUNIA",183923,3,"01/18/16 00:00:00","CHOLERA",NA,NA,3,0,10,1,0,0,13,1,8,7.1,1,45308
"2175","RDCITUNYB04","RDC","ITURI","NYARAMBE",269203,4,"01/25/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,0.4,1,45467
"2176","RDCITUTCH04","RDC","ITURI","TCHOMIA",83723,4,"01/25/16 00:00:00","CHOLERA",NA,NA,1,0,3,0,0,0,4,0,0,4.8,1,45473
"2177","RDCITUBUN04","RDC","ITURI","BUNIA",183923,4,"01/25/16 00:00:00","CHOLERA",NA,NA,2,0,11,0,0,0,13,0,0,7.1,1,45440
"2178","RDCITUBUM05","RDC","ITURI","BUNIA",183923,5,"01/25/16 00:00:00","CHOLERA",NA,NA,4,0,15,0,0,0,19,0,0,10.3,1,45517
"2179","RDCITUAGM05","RDC","ITURI","ANGUMU",123116,5,"01/25/16 00:00:00","CHOLERA",NA,NA,2,0,7,1,0,0,9,1,11,7.3,1,45522
"2180","RDCITUBUN06","RDC","ITURI","BUNIA",183923,6,"01/25/16 00:00:00","CHOLERA",NA,NA,15,1,61,1,0,0,76,2,3,41.3,1,45635
"2181","RDCITUNYB06","RDC","ITURI","NYARAMBE",269203,6,"01/25/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,0,0,2,0,0,0.7,1,45716
"2182","RDCITULIT05","RDC","ITURI","LITA",12000,5,"01/25/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,8.3,1,45507
"2183","RDCITUTCH05","RDC","ITURI","TCHOMIA",83723,5,"01/25/16 00:00:00","CHOLERA",NA,NA,3,0,17,0,0,0,20,0,0,23.9,1,45547
"2184","RDCITUTCH06","RDC","ITURI","TCHOMIA",83723,6,"01/25/16 00:00:00","CHOLERA",NA,NA,2,0,15,0,0,0,17,0,0,20.3,1,45698
"2185","RDCITULIT06","RDC","ITURI","LITA",12000,6,"01/25/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,8.3,1,45736
"2186","RDCITUAGM06","RDC","ITURI","ANGUMU",123116,6,"01/25/16 00:00:00","CHOLERA",NA,NA,1,0,12,0,0,0,13,0,0,10.6,1,45756
"2187","RDCITUAGM07","RDC","ITURI","ANGUMU",123116,7,"02/15/16 00:00:00","CHOLERA",NA,NA,0,0,5,0,0,0,5,0,0,4.1,1,45790
"2188","RDCITUTCH07","RDC","ITURI","TCHOMIA",83723,7,"02/15/16 00:00:00","CHOLERA",NA,NA,1,0,1,0,0,0,2,0,0,2.4,1,45850
"2189","RDCITUKLO08","RDC","ITURI","KILO",57974,8,"02/22/16 00:00:00","CHOLERA",NA,NA,0,0,3,0,0,0,3,0,0,5.2,1,45972
"2190","RDCITUNYB08","RDC","ITURI","NYARAMBE",241626,8,"02/22/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,0.4,1,45977
"2191","RDCITUNYB07","RDC","ITURI","NYARAMBE",269203,7,"02/15/16 00:00:00","CHOLERA",NA,NA,0,0,4,0,0,0,4,0,0,1.5,1,45801
"2192","RDCITULIT07","RDC","ITURI","LITA",12000,7,"02/15/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,8.3,1,45882
"2193","RDCITUBUN07","RDC","ITURI","BUNIA",183923,7,"02/15/16 00:00:00","CHOLERA",NA,NA,21,0,23,0,0,0,44,0,0,23.9,1,45908
"2194","RDCITUTCH08","RDC","ITURI","TCHOMIA",114477,8,"02/22/16 00:00:00","CHOLERA",NA,NA,3,0,7,0,0,0,10,0,0,8.7,1,45993
"2195","RDCITUBUNÀ_","RDC","ITURI","BUNIA",278067,8,"02/22/16 00:00:00","CHOLERA",NA,NA,12,0,24,0,0,0,36,0,0,12.9,1,46030
"2196","RDCITUTCH09","RDC","ITURI","TCHOMIA",114477,9,"02/29/16 00:00:00","CHOLERA",NA,NA,3,0,3,0,0,0,6,0,0,5.2,1,46117
"2197","RDCITUBUN09","RDC","ITURI","BUNIA",278067,9,"02/29/16 00:00:00","CHOLERA",NA,NA,5,0,10,0,0,0,15,0,0,5.4,1,46197
"2198","RDCITUJIB01","RDC","ITURI","JIBA",123116,1,"04/01/16 00:00:00","CHOLERA",0,0,1,0,0,0,0,0,1,0,0,0,1,46206
"2199","RDCITUAGM09","RDC","ITURI","ANGUMU",172370,9,"02/29/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,46095
"2200","RDCITUNYB09","RDC","ITURI","NYARAMBE",241626,9,"02/29/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,0,0,2,0,0,0.8,1,46147
"2201","RDCITUTCH10","RDC","ITURI","TCHOMIA",83723,10,"07/03/16 00:00:00","CHOLERA",NA,NA,3,0,3,0,0,0,6,0,0,7.2,1,46261
"2202","RDCITUBUN10","RDC","ITURI","BUNIA",183923,10,"07/03/16 00:00:00","CHOLERA",NA,NA,1,0,10,0,0,0,11,0,0,6,1,46298
"2203","RDCITURPR11","RDC","ITURI","RWAMPARA",1e+05,11,"03/14/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,1,1,46355
"2204","RDCITUNYB11","RDC","ITURI","NYARAMBE",269203,11,"03/14/16 00:00:00","CHOLERA",NA,NA,3,0,8,0,0,0,11,0,0,4.1,1,46415
"2205","RDCITUBUN11","RDC","ITURI","BUNIA",183923,11,"03/14/16 00:00:00","CHOLERA",NA,NA,1,0,4,0,0,0,5,0,0,2.7,1,46444
"2206","RDCITULIT12","RDC","ITURI","LITA",12000,12,"03/21/16 00:00:00","CHOLERA",NA,NA,0,0,4,0,0,0,4,0,0,33.3,1,46549
"2207","RDCITUNYB12","RDC","ITURI","NYARAMBE",269203,12,"03/21/16 00:00:00","CHOLERA",NA,NA,1,0,11,0,0,0,12,0,0,4.5,1,46592
"2208","RDCITUBUN12","RDC","ITURI","BUNIA",183923,12,"03/21/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,0,0,2,0,0,1.1,1,46623
"2209","RDCITUBUN13","RDC","ITURI","BUNIA",183923,13,"03/28/16 00:00:00","CHOLERA",NA,NA,0,0,8,0,0,0,8,0,0,4.3,1,46656
"2210","RDCITUNYB13","RDC","ITURI","NYARAMBE",269203,13,"03/28/16 00:00:00","CHOLERA",NA,NA,1,0,7,1,0,0,8,1,13,3,1,46731
"2211","RDCITUAGM13","RDC","ITURI","ANGUMU",123116,13,"03/28/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,0.8,1,46762
"2212","RDCITUNYB14","RDC","ITURI","NYARAMBE",269203,14,"04/04/16 00:00:00","CHOLERA",NA,NA,2,0,1,0,0,0,3,0,0,1.1,1,46825
"2213","RDCITUTCH14","RDC","ITURI","TCHOMIA",83723,14,"04/04/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,1.2,1,46866
"2214","RDCITURPR14","RDC","ITURI","RWAMPARA",1e+05,14,"04/04/16 00:00:00","CHOLERA",NA,NA,0,0,7,1,0,0,7,1,14,7,1,46874
"2215","RDCITUBUN14","RDC","ITURI","BUNIA",183923,14,"04/04/16 00:00:00","CHOLERA",NA,NA,2,0,6,0,0,0,8,0,0,4.3,1,46875
"2216","RDCITUNIZ13","RDC","ITURI","NIZI",102000,13,"03/28/16 00:00:00","CHOLERA",NA,NA,0,0,6,2,0,0,6,2,33,5.9,1,46746
"2217","RDCITUBUN15","RDC","ITURI","BUNIA",183923,15,"11/04/16 00:00:00","CHOLERA",NA,NA,0,0,5,0,0,0,5,0,0,2.7,1,46958
"2218","RDCITUARW15","RDC","ITURI","ARIWARA",84843,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,1.2,1,46975
"2219","RDCITUNYB15","RDC","ITURI","NYARAMBE",269203,15,"11/04/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,0,0,2,0,0,0.7,1,46983
"2220","RDCITUTCH15","RDC","ITURI","TCHOMIA",83723,15,"11/04/16 00:00:00","CHOLERA",NA,NA,1,0,4,0,0,0,5,0,0,6,1,46984
"2221","RDCITURPR15","RDC","ITURI","RWAMPARA",1e+05,15,"11/04/16 00:00:00","CHOLERA",NA,NA,0,0,1,1,0,0,1,1,100,1,1,47009
"2222","RDCITUTCH16","RDC","ITURI","TCHOMIA",83723,16,"04/18/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,0,0,2,0,0,2.4,1,47059
"2223","RDCITUNYB16","RDC","ITURI","NYARAMBE",269203,16,"04/18/16 00:00:00","CHOLERA",NA,NA,2,0,8,2,0,0,10,2,20,3.7,1,47088
"2224","RDCITUBUN16","RDC","ITURI","BUNIA",183923,16,"04/18/16 00:00:00","CHOLERA",NA,NA,0,0,3,0,0,0,3,0,0,1.6,1,47127
"2225","RDCITUGET16","RDC","ITURI","GETHY",150000,16,"04/18/16 00:00:00","CHOLERA",NA,NA,0,0,7,0,0,0,7,0,0,4.7,1,47133
"2226","RDCITURPR17","RDC","ITURI","RWAMPARA",1e+05,17,"04/25/16 00:00:00","CHOLERA",NA,NA,0,0,13,0,0,0,13,0,0,13,1,47199
"2227","RDCITUMGL15","RDC","ITURI","MANGALA",80000,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,1.3,1,46993
"2228","RDCITUNIN16","RDC","ITURI","NIA-NIA",50372,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,2,1,47038
"2229","RDCITUBUN17","RDC","ITURI","BUNIA",183923,17,"04/25/16 00:00:00","CHOLERA",NA,NA,1,0,13,0,0,0,14,0,0,7.6,1,47139
"2230","RDCITUTCH17","RDC","ITURI","TCHOMIA",83723,17,"04/25/16 00:00:00","CHOLERA",NA,NA,1,0,4,0,0,0,5,0,0,6,1,47154
"2231","RDCITUNYB17","RDC","ITURI","NYARAMBE",269203,17,"04/25/16 00:00:00","CHOLERA",NA,NA,10,0,27,0,0,0,37,0,0,13.7,1,47213
"2232","RDCITUGET17","RDC","ITURI","GETHY",150000,17,"04/25/16 00:00:00","CHOLERA",NA,NA,3,0,13,0,0,0,16,0,0,10.7,1,47250
"2233","RDCITUTCH18","RDC","ITURI","TCHOMIA",83723,18,"02/05/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,1.2,1,47262
"2234","RDCITUNYB18","RDC","ITURI","NYARAMBE",269203,18,"02/05/16 00:00:00","CHOLERA",NA,NA,9,0,23,2,0,0,32,2,6,11.9,1,47315
"2235","RDCITUBUN18","RDC","ITURI","BUNIA",183923,18,"02/05/16 00:00:00","CHOLERA",NA,NA,1,0,1,0,0,0,2,0,0,1.1,1,47357
"2236","RDCITUBUN19","RDC","ITURI","BUNIA",183923,19,"09/05/16 00:00:00","CHOLERA",NA,NA,1,0,2,0,0,0,3,0,0,1.6,1,47396
"2237","RDCITUNYB19","RDC","ITURI","NYARAMBE",269203,19,"09/05/16 00:00:00","CHOLERA",NA,NA,0,0,17,0,0,0,17,0,0,6.3,1,47420
"2238","RDCITUTCH19","RDC","ITURI","TCHOMIA",83723,19,"09/05/16 00:00:00","CHOLERA",NA,NA,1,0,2,0,0,0,3,0,0,3.6,1,47460
"2239","RDCITURPR18","RDC","ITURI","RWAMPARA",1e+05,18,"02/05/16 00:00:00","CHOLERA",NA,NA,1,0,4,0,0,0,5,0,0,5,1,47294
"2240","RDCITUGET18","RDC","ITURI","GETHY",150000,18,"02/05/16 00:00:00","CHOLERA",NA,NA,1,0,2,0,0,0,3,0,0,2,1,47324
"2241","RDCITURPR19","RDC","ITURI","RWAMPARA",1e+05,19,"09/05/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,1,1,47476
"2242","RDCITUMAH19","RDC","ITURI","MAHAGI",63912,19,"09/05/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,1.6,1,47487
"2243","RDCITURPR20","RDC","ITURI","RWAMPARA",1e+05,20,"05/16/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,1,1,47723
"2244","RDCITUBIR17","RDC","ITURI","BIRINGI",133526,17,"04/25/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.7,1,47767
"2245","RDCITUNYB21","RDC","ITURI","NYARAMBE",269203,21,"05/05/16 00:00:00","CHOLERA",NA,NA,2,0,5,0,0,0,7,0,0,2.6,1,47794
"2246","RDCITUNYB20","RDC","ITURI","NYARAMBE",269203,20,"05/16/16 00:00:00","CHOLERA",NA,NA,0,0,9,0,0,0,9,0,0,3.3,1,47745
"2247","RDCITUADI21","RDC","ITURI","ADI",265916,21,"05/05/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,0.4,1,47808
"2248","RDCITUMAH23","RDC","ITURI","MAHAGI",63912,23,"06/06/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,1.6,1,48027
"2249","RDCITUGET21","RDC","ITURI","GETHY",150000,21,"05/05/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,0.7,1,47892
"2250","RDCITUNYB22","RDC","ITURI","NYARAMBE",269203,22,"05/30/16 00:00:00","CHOLERA",NA,NA,6,1,26,1,0,0,32,2,6,11.9,1,47962
"2251","RDCITUTCH22","RDC","ITURI","TCHOMIA",83723,22,"05/30/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,1.2,1,47966
"2252","RDCITUMAH22","RDC","ITURI","MAHAGI",63912,22,"05/30/16 00:00:00","CHOLERA",NA,NA,0,0,6,1,0,0,6,1,17,9.4,1,47992
"2253","RDCITUNYB23","RDC","ITURI","NYARAMBE",269203,23,"06/06/16 00:00:00","CHOLERA",NA,NA,12,0,42,0,0,0,54,0,0,20.1,1,48039
"2254","RDCITUBUN23","RDC","ITURI","BUNIA",183923,23,"06/06/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,48045
"2255","RDCITURIM23","RDC","ITURI","RIMBA",165985,23,"06/06/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,48066
